ID,area,perimeter,equivalent_diameter,orientation,aspect_ratio,circularity,solidity,morphology_class
1,1189,209.70458146424488,38.90863424344407,-1.4982896741439133,5.240948204736784,0.3397628424046141,0.882702301410542,Deformed
2,2691,320.8528137423857,58.534499356211484,-1.4561538721964256,6.640038512078419,0.3284822125798908,0.8282548476454293,Deformed
3,2364,337.5746391493337,54.86290444147051,1.552766755825449,8.075048106042928,0.26068600228329425,0.7031528851873885,Deformed
4,2987,349.9898987322333,61.669818551086486,-1.1006899756537043,7.022454465752556,0.3064319652225058,0.8698311007571345,Deformed
5,398,74.62741699796953,22.511093682995384,-1.388207347212078,1.356807727264889,0.8980408988974528,0.9707317073170731,Small
6,485,87.59797974644667,24.849973424463737,1.1005490967276133,1.5332071656891177,0.7942613363292,0.9603960396039604,Small
7,423,77.94112549695429,23.207333483685147,-0.7133329234989265,1.1312406364517678,0.8750177958565797,0.950561797752809,Small
8,546,95.59797974644667,26.366433043273013,-1.2954539828648501,1.8911196102850298,0.7507668319161871,0.9680851063829787,Small
9,595,106.2842712474619,27.524126309792685,1.4543496354587193,2.8065005127151004,0.6618945902780407,0.9459459459459459,Small
10,848,116.91168824543142,32.85889733292062,1.3175984138900703,1.6051862527672442,0.7796323518638084,0.9422222222222222,Small
11,1945,204.30865786510142,49.7639519583191,0.6393342173891291,2.610456920990135,0.5855391365531639,0.9310674964097654,Deformed
12,565,96.91168824543142,26.821266613927218,-1.1079002182217939,1.9573314575138432,0.7559724928489199,0.9543918918918919,Small
13,3061,360.62846301849606,62.42904969991401,-1.312243348212708,5.988358615876603,0.2957693669229639,0.7027089072543617,Deformed
14,538,85.94112549695429,26.17255958188877,-1.2652680460481174,1.1721181339001396,0.9153560698636956,0.9711191335740073,Small
15,857,116.91168824543144,33.032806266468405,1.2425324665285729,1.677893109058414,0.7879067518246269,0.9564732142857143,Small
16,672,136.36753236814715,29.25093116572581,-1.0473682345884499,2.316745302467711,0.4541059302230712,0.897196261682243,Small
17,1167,158.30865786510142,38.54699143520717,-0.8352889232742402,3.017439533000231,0.5851556275897977,0.9411290322580645,Deformed
